batch,time,x,y
Test_5,17.3,-0.1282,1.9694
Test_5,17.4,0.072,2.032
Test_5,17.5,0.2775,2.0741
Test_5,17.6,0.486,2.0892
Test_5,17.7,0.6943,2.0706
Test_5,17.8,0.8988,2.0132
Test_5,17.9,1.0955,1.9135
Test_5,18,1.2801,1.7717
Test_5,18.1,1.4485,1.5915
Test_5,18.2,1.5973,1.38
Test_5,18.3,1.7238,1.147
Test_5,18.4,1.8264,0.9031
Test_5,18.5,1.9044,0.6583
Test_5,18.6,1.9583,0.4208
Test_5,18.7,1.989,0.1966
Test_5,18.8,1.9982,-0.0111
Test_5,18.9,1.9874,-0.2009
Test_5,19,1.9586,-0.3733
Test_5,19.1,1.9133,-0.5297
Test_5,19.2,1.8531,-0.6722
Test_5,19.3,1.7792,-0.803
Test_5,19.4,1.6928,-0.9244
Test_5,19.5,1.5946,-1.0387
Test_5,19.6,1.4852,-1.1478
Test_5,19.7,1.3651,-1.2532
Test_5,19.8,1.2346,-1.3562
Test_5,19.9,1.0939,-1.4577
Test_5,20,0.9432,-1.5578
Test_5,20.1,0.7829,-1.6442
Test_5,20.2,0.6149,-1.7142
Test_5,20.3,0.4407,-1.767
Test_5,20.4,0.2621,-1.8021
Test_5,20.5,0.0808,-1.8193
Test_5,20.6,-0.1012,-1.8183
Test_5,20.7,-0.2822,-1.7991
Test_5,20.8,-0.4604,-1.7619
Test_5,20.9,-0.634,-1.7072
Test_5,21,-0.8013,-1.6353
Test_5,21.1,-0.9605,-1.5472
Test_5,21.2,-1.1102,-1.4435
Test_5,21.3,-1.2488,-1.3255
Test_5,21.4,-1.3749,-1.1942
Test_5,21.5,-1.4872,-1.051
Test_5,21.6,-1.5847,-0.8973
Test_5,21.7,-1.6664,-0.7346
Test_5,21.8,-1.7314,-0.5645
Test_5,21.9,-1.7791,-0.3889
Test_5,22,-1.809,-0.2093
Test_5,22.1,-1.8209,-0.0277
Test_5,22.2,-1.8145,0.1543
Test_5,22.3,-1.7901,0.3346
Test_5,22.4,-1.7477,0.5117
Test_5,22.5,-1.6879,0.6836
Test_5,22.6,-1.6112,0.8487
Test_5,22.7,-1.5185,1.0053
Test_5,22.8,-1.4105,1.1519
Test_5,22.9,-1.2885,1.2869
Test_5,23,-1.1536,1.4091
Test_5,23.1,-1.0071,1.5173
Test_5,23.2,-0.8506,1.6102
Test_5,23.3,-0.6856,1.6871
Test_5,23.4,-0.5137,1.7471
Test_5,23.5,-0.3368,1.7897
Test_5,23.6,-0.1564,1.8144
Test_5,23.7,0.0255,1.8209
Test_5,23.8,0.2072,1.8093
Test_5,23.9,0.3868,1.7795
Test_5,24,0.5625,1.732
Test_5,24.1,0.7326,1.6672
Test_5,24.2,0.8954,1.5858
Test_5,24.3,1.0492,1.4885
Test_5,24.4,1.1926,1.3763
Test_5,24.5,1.324,1.2503
Test_5,24.6,1.4422,1.1119
Test_5,24.7,1.546,0.9624
Test_5,24.8,1.6344,0.8032
Test_5,24.9,1.7064,0.636
Test_5,25,1.7614,0.4625
Test_5,25.1,1.7988,0.2844
Test_5,25.2,1.8182,0.1034
Test_5,25.3,1.8194,-0.0787
Test_5,25.4,1.8025,-0.2599
Test_5,25.5,1.7675,-0.4386
Test_5,25.6,1.7149,-0.6128
Test_5,25.7,1.6451,-0.781
Test_5,25.8,1.559,-0.9413
Test_5,25.9,1.4572,-1.0922
Test_5,26,1.3409,-1.2323
Test_5,26.1,1.2112,-1.36
Test_5,26.2,1.0693,-1.4741
Test_5,26.3,0.9168,-1.5735
Test_5,26.4,0.7552,-1.6571
Test_5,26.5,0.5859,-1.7243
Test_5,26.6,0.4109,-1.7741
Test_5,26.7,0.2317,-1.8063
Test_5,26.8,0.0502,-1.8204
Test_5,26.9,-0.1318,-1.8163
Test_5,27,-0.3124,-1.7941
Test_5,27.1,-0.49,-1.7539
Test_5,27.2,-0.6626,-1.6963
Test_5,27.3,-0.8287,-1.6216
Test_5,27.4,-0.9864,-1.5308
Test_5,27.5,-1.1343,-1.4247
Test_5,27.6,-1.2709,-1.3043
Test_5,27.7,-1.3947,-1.1709
Test_5,27.8,-1.5047,-1.0258
Test_5,27.9,-1.5996,-0.8705
Test_5,28,-1.6785,-0.7065
Test_5,28.1,-1.7406,-0.5354
Test_5,28.2,-1.7854,-0.3589
Test_5,28.3,-1.8123,-0.1789
Test_5,28.4,-1.8211,0.0029
Test_5,28.5,-1.8117,0.1847
Test_5,28.6,-1.7842,0.3647
Test_5,28.7,-1.7389,0.541
Test_5,28.8,-1.6762,0.7119
Test_5,28.9,-1.5967,0.8757
Test_5,29,-1.5013,1.0307
Test_5,29.1,-1.3909,1.1754
Test_5,29.2,-1.2667,1.3084
Test_5,29.3,-1.1297,1.4283
Test_5,29.4,-0.9815,1.534
Test_5,29.5,-0.8234,1.6243
Test_5,29.6,-0.6571,1.6984
Test_5,29.7,-0.4843,1.7555
Test_5,29.8,-0.3066,1.7951
Test_5,29.9,-0.1259,1.8167
Test_5,30,0.0561,1.8202
Test_5,30.1,0.2376,1.8055
Test_5,30.2,0.4166,1.7728
Test_5,30.3,0.5915,1.7223
Test_5,30.4,0.7605,1.6547
Test_5,30.5,0.9219,1.5705
Test_5,30.6,1.0741,1.4706
Test_5,30.7,1.2155,1.356
Test_5,30.8,1.3449,1.2279
Test_5,30.9,1.4607,1.0875
Test_5,31,1.562,0.9362
Test_5,31.1,1.6477,0.7756
Test_5,31.2,1.7169,0.6073
Test_5,31.3,1.7689,0.4328
Test_5,31.4,1.8033,0.2541
Test_5,31.5,1.8196,0.0728
Test_5,31.6,1.8178,-0.1092
Test_5,31.7,1.7978,-0.2902
Test_5,31.8,1.7599,-0.4682
Test_5,31.9,1.7043,-0.6416
Test_5,32,1.6318,-0.8085
Test_5,32.1,1.5429,-0.9674
Test_5,32.2,1.4386,-1.1166
Test_5,32.3,1.32,-1.2546
Test_5,32.4,1.1881,-1.3801
Test_5,32.5,1.0444,-1.4919
Test_5,32.6,0.8902,-1.5887
Test_5,32.7,0.7272,-1.6696
Test_5,32.8,0.5569,-1.7339
Test_5,32.9,0.381,-1.7808
Test_5,33,0.2013,-1.8099
Test_5,33.1,0.0196,-1.821
Test_5,33.2,-0.1623,-1.8138
Test_5,33.3,-0.3426,-1.7886
Test_5,33.4,-0.5194,-1.7455
Test_5,33.5,-0.6911,-1.6849
Test_5,33.6,-0.8558,-1.6075
Test_5,33.7,-1.012,-1.514
Test_5,33.8,-1.1581,-1.4054
Test_5,33.9,-1.2926,-1.2828
Test_5,34,-1.4142,-1.1473
Test_5,34.1,-1.5217,-1.0004
Test_5,34.2,-1.614,-0.8435
Test_5,34.3,-1.6901,-0.6781
Test_5,34.4,-1.7494,-0.506
Test_5,34.5,-1.7912,-0.3288
Test_5,34.6,-1.815,-0.1484
Test_5,34.7,-1.8208,0.0336
Test_5,34.8,-1.8083,0.2152
Test_5,34.9,-1.7778,0.3946
Test_5,35,-1.7295,0.5701
Test_5,35.1,-1.664,0.74
Test_5,35.2,-1.5818,0.9024
Test_5,35.3,-1.4838,1.0558
Test_5,35.4,-1.371,1.1987
Test_5,35.5,-1.2445,1.3295
Test_5,35.6,-1.1055,1.4471
Test_5,35.7,-0.9555,1.5503
Test_5,35.8,-0.796,1.6379
Test_5,35.9,-0.6285,1.7092
Test_5,36,-0.4547,1.7634
Test_5,36.1,-0.2764,1.8
Test_5,36.2,-0.0953,1.8186
Test_5,36.3,0.0867,1.819
Test_5,36.4,0.2679,1.8013
Test_5,36.5,0.4464,1.7655
Test_5,36.6,0.6204,1.7122
Test_5,36.7,0.7882,1.6417
Test_5,36.8,0.9482,1.5548
Test_5,36.9,1.0987,1.4523
Test_5,37,1.2382,1.3354
Test_5,37.1,1.3653,1.2051
Test_5,37.2,1.4788,1.0628
Test_5,37.3,1.5775,0.9099
Test_5,37.4,1.6605,0.7478
Test_5,37.5,1.7268,0.5783
Test_5,37.6,1.7759,0.403
Test_5,37.7,1.8073,0.2237
Test_5,37.8,1.8206,0.0422
Test_5,37.9,1.8157,-0.1398
Test_5,38,1.7927,-0.3204
Test_5,38.1,1.7518,-0.4977
Test_5,38.2,1.6933,-0.6701
Test_5,38.3,1.6179,-0.8358
Test_5,38.4,1.5264,-0.9932
Test_5,38.5,1.4196,-1.1406
Test_5,38.6,1.2987,-1.2766
Test_5,38.7,1.1647,-1.3999
Test_5,38.8,1.0192,-1.5092
Test_5,38.9,0.8634,-1.6034
Test_5,39,0.699,-1.6816
Test_5,39.1,0.5276,-1.743
Test_5,39.2,0.351,-1.7869
Test_5,39.3,0.1708,-1.8131
Test_5,39.4,-0.011,-1.8211
Test_5,39.5,-0.1928,-1.8109
Test_5,39.6,-0.3726,-1.7826
Test_5,39.7,-0.5487,-1.7365
Test_5,39.8,-0.7193,-1.673
Test_5,39.9,-0.8827,-1.5929
Test_5,40,-1.0373,-1.4968
Test_5,40.1,-1.1818,-1.3925
Test_5,40.2,-1.3156,-1.2825
Test_5,40.3,-1.4381,-1.1667
Test_5,40.4,-1.5488,-1.0445
Test_5,40.5,-1.6468,-0.9151
Test_5,40.6,-1.7315,-0.7774
Test_5,40.7,-1.802,-0.6306
Test_5,40.8,-1.8573,-0.4734
Test_5,40.9,-1.8963,-0.3053
Test_5,41,-1.918,-0.1259
Test_5,41.1,-1.9211,0.0646
Test_5,41.2,-1.9047,0.2647
Test_5,41.3,-1.8679,0.4724
Test_5,41.4,-1.8101,0.684
Test_5,41.5,-1.7311,0.895
Test_5,41.6,-1.6313,1.0997
Test_5,41.7,-1.5116,1.2923
Test_5,41.8,-1.3735,1.4666
Test_5,41.9,-1.2191,1.6174
Test_5,42,-1.0509,1.7408
Test_5,42.1,-0.8719,1.8344
Test_5,42.2,-0.6851,1.8976
Test_5,42.3,-0.4934,1.9317
Test_5,42.4,-0.2996,1.9388
Test_5,42.5,-0.1064,1.9222
Test_5,42.6,0.0841,1.8852
Test_5,42.7,0.2701,1.8316
Test_5,42.8,0.45,1.7643
Test_5,42.9,0.6226,1.6861
Test_5,43,0.7869,1.5991
Test_5,43.1,0.9422,1.5048
Test_5,43.2,1.0877,1.4041
Test_5,43.3,1.2228,1.2976
Test_5,43.4,1.347,1.1852
Test_5,43.5,1.4596,1.0666
Test_5,43.6,1.5601,0.9413
Test_5,43.7,1.6476,0.8083
Test_5,43.8,1.7215,0.6669
Test_5,43.9,1.7807,0.5161
Test_5,44,1.8244,0.3554
Test_5,44.1,1.8514,0.1843
Test_5,44.2,1.8609,0.0032
Test_5,44.3,1.8518,-0.1871
Test_5,44.4,1.8232,-0.3845
Test_5,44.5,1.7747,-0.5863
Test_5,44.6,1.706,-0.7884
Test_5,44.7,1.6172,-0.986
Test_5,44.8,1.5091,-1.1737
Test_5,44.9,1.383,-1.346
Test_5,45,1.2406,-1.4979
Test_5,45.1,1.0842,-1.6253
Test_5,45.2,0.9164,-1.7255
Test_5,45.3,0.74,-1.7974
Test_5,45.4,0.5579,-1.8413
Test_5,45.5,0.3726,-1.859
Test_5,45.6,0.1869,-1.8528
Test_5,45.7,0.0028,-1.8259
Test_5,45.8,-0.1777,-1.7814
Test_5,45.9,-0.353,-1.7223
Test_5,46,-0.5218,-1.6513
Test_5,46.1,-0.6829,-1.5705
Test_5,46.2,-0.8356,-1.4816
Test_5,46.3,-0.979,-1.3858
Test_5,46.4,-1.1125,-1.2837
Test_5,46.5,-1.2356,-1.1755
Test_5,46.6,-1.3474,-1.0612
Test_5,46.7,-1.4476,-0.9405
Test_5,46.8,-1.5353,-0.8127
Test_5,46.9,-1.6099,-0.6773
Test_5,47,-1.6705,-0.5337
Test_5,47.1,-1.7163,-0.3813
Test_5,47.2,-1.7465,-0.2201
Test_5,47.3,-1.7601,-0.0503
Test_5,47.4,-1.7563,0.1273
Test_5,47.5,-1.7344,0.3109
Test_5,47.6,-1.694,0.4982
Test_5,47.7,-1.6348,0.6857
Test_5,47.8,-1.5569,0.8695
Test_5,47.9,-1.4611,1.0451
Test_5,48,-1.3484,1.2077
Test_5,48.1,-1.2202,1.3529
Test_5,48.2,-1.0785,1.4771
Test_5,48.3,-0.9256,1.5775
Test_5,48.4,-0.7638,1.6529
Test_5,48.5,-0.5958,1.7029
Test_5,48.6,-0.4241,1.7286
Test_5,48.7,-0.2509,1.7317
Test_5,48.8,-0.0784,1.7147
Test_5,48.9,0.0915,1.6801
Test_5,49,0.2571,1.6306
Test_5,49.1,0.4172,1.5685
Test_5,49.2,0.5705,1.496
Test_5,49.3,0.7161,1.4145
Test_5,49.4,0.8532,1.3255
Test_5,49.5,0.981,1.2297
Test_5,49.6,1.0989,1.1276
Test_5,49.7,1.2063,1.0193
Test_5,49.8,1.3025,0.9048
Test_5,49.9,1.387,0.7839
Test_5,50,1.4591,0.6563
Test_5,50.1,1.518,0.5216
Test_5,50.2,1.5632,0.3799
Test_5,50.3,1.5938,0.231
Test_5,50.4,1.6092,0.0756
Test_5,50.5,1.6087,-0.0856
Test_5,50.6,1.5919,-0.251
Test_5,50.7,1.5584,-0.4186
Test_5,50.8,1.5082,-0.5856
Test_5,50.9,1.4414,-0.749
Test_5,51,1.3586,-0.905
Test_5,51.1,1.2608,-1.0501
Test_5,51.2,1.1491,-1.1808
Test_5,51.3,1.0252,-1.2942
Test_5,51.4,0.8909,-1.3879
Test_5,51.5,0.7483,-1.4606
Test_5,51.6,0.5995,-1.5118
Test_5,51.7,0.4467,-1.542
Test_5,51.8,0.2918,-1.5523
Test_5,51.9,0.1368,-1.5442
Test_5,52,-0.0165,-1.5197
Test_5,52.1,-0.1666,-1.4808
Test_5,52.2,-0.3123,-1.4294
Test_5,52.3,-0.4522,-1.3673
Test_5,52.4,-0.5854,-1.2959
Test_5,52.5,-0.7111,-1.2165
Test_5,52.6,-0.8285,-1.1299
Test_5,52.7,-0.9368,-1.0368
Test_5,52.8,-1.0356,-0.9375
Test_5,52.9,-1.1241,-0.8324
Test_5,53,-1.2019,-0.7215
Test_5,53.1,-1.2683,-0.6049
Test_5,53.2,-1.3227,-0.4826
Test_5,53.3,-1.3646,-0.3549
Test_5,53.4,-1.3935,-0.2221
Test_5,53.5,-1.4089,-0.0848
Test_5,53.6,-1.4103,0.056
Test_5,53.7,-1.3976,0.1989
Test_5,53.8,-1.3705,0.3424
Test_5,53.9,-1.3292,0.4843
Test_5,54,-1.2738,0.6223
Test_5,54.1,-1.2049,0.7537
Test_5,54.2,-1.1234,0.876
Test_5,54.3,-1.0301,0.9868
Test_5,54.4,-0.9265,1.0838
Test_5,54.5,-0.8139,1.1655
Test_5,54.6,-0.6939,1.2306
Test_5,54.7,-0.5683,1.2787
Test_5,54.8,-0.4388,1.3097
Test_5,54.9,-0.3069,1.3244
Test_5,55,-0.1744,1.3235
Test_5,55.1,-0.0427,1.3083
Test_5,55.2,0.0868,1.2803
Test_5,55.3,0.213,1.2406
Test_5,55.4,0.3346,1.1907
Test_5,55.5,0.4508,1.1318
Test_5,55.6,0.5607,1.0648
Test_5,55.7,0.6635,0.9907
Test_5,55.8,0.7586,0.9101
Test_5,55.9,0.8454,0.8237
Test_5,56,0.9232,0.7318
Test_5,56.1,0.9916,0.6348
Test_5,56.2,1.05,0.5332
Test_5,56.3,1.098,0.4271
Test_5,56.4,1.1353,0.3172
Test_5,56.5,1.1614,0.204
Test_5,56.6,1.176,0.0881
Test_5,56.7,1.1789,-0.0296
Test_5,56.8,1.1701,-0.1478
Test_5,56.9,1.1494,-0.2653
Test_5,57,1.1171,-0.3805
Test_5,57.1,1.0734,-0.4919
Test_5,57.2,1.0189,-0.5976
Test_5,57.3,0.9541,-0.696
Test_5,57.4,0.88,-0.7854
Test_5,57.5,0.7974,-0.8645
Test_5,57.6,0.7075,-0.932
Test_5,57.7,0.6114,-0.9871
Test_5,57.8,0.5105,-1.0295
Test_5,57.9,0.4059,-1.0588
Test_5,58,0.2991,-1.0754
Test_5,58.1,0.1913,-1.0797
Test_5,58.2,0.0836,-1.0723
Test_5,58.3,-0.0228,-1.0541
Test_5,58.4,-0.1269,-1.0259
Test_5,58.5,-0.2277,-0.9886
Test_5,58.6,-0.3243,-0.9431
Test_5,58.7,-0.4161,-0.8902
Test_5,58.8,-0.5022,-0.8307
Test_5,58.9,-0.582,-0.7652
Test_5,59,-0.655,-0.6943
Test_5,59.1,-0.7207,-0.6185
Test_5,59.2,-0.7786,-0.5384
Test_5,59.3,-0.8282,-0.4545
Test_5,59.4,-0.8694,-0.3672
Test_5,59.5,-0.9016,-0.2772
Test_5,59.6,-0.9247,-0.185
Test_5,59.7,-0.9386,-0.0914
Test_5,59.8,-0.943,0.0028
Test_5,59.9,-0.938,0.0968
